codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,hombres total,mujeres total,total
20804,DESAGUADERO,talla para la edad (t/e),talla baja (tb),2008-11-01,0,3,1,1,5,2,6,6,12
20105,EL ALTO,talla para la edad (t/e),talla baja (tb),2008-11-01,327,247,380,263,431,432,1138,942,2080
40103,EL CHORO,talla para la edad (t/e),talla baja (tb),2008-11-01,6,0,1,0,0,3,7,3,10
71503,EL PUENTE(STC),talla para la edad (t/e),talla baja (tb),2008-11-01,5,3,9,16,30,23,44,42,86
60502,EL PUENTE(TJA),talla para la edad (t/e),talla baja (tb),2008-11-01,2,4,8,7,13,12,23,23,46
70105,EL TORNO,talla para la edad (t/e),talla baja (tb),2008-11-01,8,2,13,9,22,13,43,24,67
10405,EL VILLAR,talla para la edad (t/e),talla baja (tb),2008-11-01,6,1,6,4,38,35,50,40,90
60601,ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2008-11-01,3,0,4,6,8,3,15,9,24
60601,ENTRE RIOS,talla para la edad (t/e),talla baja (tb),2008-11-01,1,5,11,12,15,20,27,37,64
41101,EUCALIPTUS,talla para la edad (t/e),talla baja (tb),2008-11-01,6,3,10,8,8,10,24,21,45
90503,EUREKA (SANTOS MERCADO),talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,0,1,1,1,3,3,6
80402,EXALTACION,talla para la edad (t/e),talla baja (tb),2008-11-01,2,0,0,0,0,0,2,0,2
71004,FERNANDEZ ALONSO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,3,5,1,3,5,8,13
90203,FILADELFIA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,0,0,3,0,3,3
71002,GENERAL SAAVEDRA,talla para la edad (t/e),talla baja (tb),2008-11-01,5,5,7,6,4,3,16,14,30
21601,GRAL. J.J. PEREZ (CHARAZANI),talla para la edad (t/e),talla baja (tb),2008-11-01,6,6,12,10,27,30,45,46,91
20602,GUANAY,talla para la edad (t/e),talla baja (tb),2008-11-01,5,0,8,11,13,11,26,22,48
20802,GUAQUI,talla para la edad (t/e),talla baja (tb),2008-11-01,0,2,1,1,2,3,3,6,9
80202,GUAYARAMERIN,talla para la edad (t/e),talla baja (tb),2008-11-01,15,7,11,11,14,9,40,27,67
70705,GUTIERREZ,talla para la edad (t/e),talla baja (tb),2008-11-01,11,4,8,9,7,10,26,23,49
10502,HUACARETA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,7,8,5,8,15,18,27,45
11002,HUACAYA (VILLA DE HUACAYA),talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,3,0,5,6,8,6,14
40501,HUACHACALLA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,1,1,5,6,7,7,14
40701,HUANUNI,talla para la edad (t/e),talla baja (tb),2008-11-01,23,14,19,19,17,12,59,45,104
80803,HUARACAJE,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,1,0,5,1,8,2,10
41601,HUAYLLAMARCA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,1,6,3,9,5,19,9,28
21005,ICHOCA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,2,1,0,6,4,9,6,15
10304,ICLA,talla para la edad (t/e),talla baja (tb),2008-11-01,17,40,56,43,138,142,211,225,436
10703,INCAHUASI,talla para la edad (t/e),talla baja (tb),2008-11-01,41,55,82,61,141,195,264,311,575
21001,INQUISIVI,talla para la edad (t/e),talla baja (tb),2008-11-01,4,6,9,5,10,12,23,23,46
21102,IRUPANA (VILLA DE LANZA),talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,0,0,1,1,1,2
21501,IXIAMAS,talla para la edad (t/e),talla baja (tb),2008-11-01,3,4,6,7,4,10,13,21,34
20806,JESUS DE MACHACA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,4,3,7,13,10,19,21,40
21105,LA ASUNTA,talla para la edad (t/e),talla baja (tb),2008-11-01,6,5,4,4,3,2,13,11,24
70104,LA GUARDIA,talla para la edad (t/e),talla baja (tb),2008-11-01,57,32,22,27,36,42,115,101,216
20101,LA PAZ,talla para la edad (t/e),talla baja (tb),2008-11-01,220,186,208,179,241,203,669,568,1237
70701,LAGUNILLAS,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,0,1,10,7,11,9,20
21202,LAJA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,1,0,0,0,0,0,1,1
10903,LAS CARRERAS,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,6,2,14,9,21,12,33
21006,LICOMA PAMPA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,4,1,2,4,6,5,11
50203,LLALLAGUA,talla para la edad (t/e),talla baja (tb),2008-11-01,7,7,14,30,34,26,55,63,118
51401,LLICA,talla para la edad (t/e),talla baja (tb),2008-11-01,6,7,2,2,5,12,13,21,34
80601,LORETO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,1,0,3,2,5,2,7
20901,LURIBAY,talla para la edad (t/e),talla baja (tb),2008-11-01,6,7,16,11,19,26,41,44,85
40702,MACHACAMARCA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,0,2,1,2,3,6,4,10
11003,MACHARETI,talla para la edad (t/e),talla baja (tb),2008-11-01,3,0,6,4,8,16,17,20,37
80801,MAGDALENA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,2,4,3,2,6,7,13
70903,MAIRANA,talla para la edad (t/e),talla baja (tb),2008-11-01,5,0,2,5,12,4,19,9,28
20904,MALLA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,5,11,9,22,16,36,30,66
20607,MAPIRI,talla para la edad (t/e),talla baja (tb),2008-11-01,18,13,10,18,6,6,34,37,71
20103,MECAPACA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,0,10,3,20,4,33,7,40
71003,MINEROS,talla para la edad (t/e),talla baja (tb),2008-11-01,7,4,12,7,12,13,31,24,55
31301,MIZQUE,talla para la edad (t/e),talla baja (tb),2008-11-01,13,13,30,30,53,56,96,99,195
20402,MOCOMOCO,talla para la edad (t/e),talla baja (tb),2008-11-01,10,6,16,13,22,28,48,47,95
51002,MOJINETE,talla para la edad (t/e),talla baja (tb),2008-11-01,0,2,2,2,5,2,7,6,13
10303,MOJOCOYA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,1,6,3,7,4,11
10501,MONTEAGUDO,talla para la edad (t/e),talla baja (tb),2008-11-01,10,5,19,7,58,49,87,61,148
71001,MONTERO,talla para la edad (t/e),talla baja (tb),2008-11-01,22,7,16,9,15,19,53,35,88
70803,MORO MORO,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,2,0,2,4,4,4,8
30302,MOROCHATA,talla para la edad (t/e),talla baja (tb),2008-11-01,18,16,45,59,44,60,107,135,242
90401,NACEBE (SANTA ROSA DEL ABUNA),talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,0,0,0,1,0,1
90501,NUEVO MANOA (NUEVA ESPERANZA),talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,1,1,0,1,1,2
50404,OCURI,talla para la edad (t/e),talla baja (tb),2008-11-01,47,36,98,97,115,117,260,250,510
30203,OMEREQUE,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,4,2,6,5,11,8,19
40101,ORURO,talla para la edad (t/e),talla baja (tb),2008-11-01,85,57,121,70,70,80,276,207,483
60201,PADCAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,4,5,5,1,11,7,18
10401,PADILLA,talla para la edad (t/e),talla baja (tb),2008-11-01,14,10,20,16,76,67,110,93,203
70502,PAILON,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,7,5,2,5,11,11,22
20102,PALCA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,2,9,9,4,5,16,16,32
21104,PALOS BLANCOS,talla para la edad (t/e),talla baja (tb),2008-11-01,5,3,8,5,20,14,33,22,55
40802,PAMPA AULLAGAS,talla para la edad (t/e),talla baja (tb),2008-11-01,11,5,7,8,22,16,40,29,69
70902,PAMPA GRANDE,talla para la edad (t/e),talla baja (tb),2008-11-01,2,0,1,0,2,2,5,2,7
21802,PAPEL PAMPA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,2,0,6,1,9,1,10
30202,PASORAPA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,0,1,2,1,2,3
21305,PATACAMAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,3,4,3,5,5,12,11,23
40602,PAZÑA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,1,10,7,8,9,22,17,39
20702,PELECHUCO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,2,13,6,11,10,25,18,43
50403,POCOATA,talla para la edad (t/e),talla baja (tb),2008-11-01,32,40,95,78,82,86,209,204,413
31203,POCONA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,4,7,7,7,10,17,21,38
31202,POJO (CBBA),talla para la edad (t/e),talla baja (tb),2008-11-01,1,2,6,9,14,9,21,20,41
40601,POOPO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,2,0,0,0,3,0,3
51203,PORCO,talla para la edad (t/e),talla baja (tb),2008-11-01,14,10,13,13,5,10,32,33,65
10103,POROMA,talla para la edad (t/e),talla baja (tb),2008-11-01,17,34,43,42,53,80,113,156,269
70103,PORONGO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,0,0,1,4,2,5,7
70601,PORTACHUELO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,3,4,4,6,3,11,10,21
90102,PORVENIR,talla para la edad (t/e),talla baja (tb),2008-11-01,4,0,2,4,0,1,6,5,11
50101,POTOSI,talla para la edad (t/e),talla baja (tb),2008-11-01,106,82,99,72,111,94,316,248,564
10302,PRESTO,talla para la edad (t/e),talla baja (tb),2008-11-01,13,8,54,34,73,71,140,113,253
70805,PUCARA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,2,0,0,1,2,3
21201,PUCARANI,talla para la edad (t/e),talla baja (tb),2008-11-01,12,15,8,5,8,10,28,30,58
20401,PUERTO ACOSTA,talla para la edad (t/e),talla baja (tb),2008-11-01,13,18,17,18,38,39,68,75,143
20403,PUERTO CARABUCO,talla para la edad (t/e),talla baja (tb),2008-11-01,6,4,14,13,20,19,40,36,76
90301,PUERTO GONZALO MORENO,talla para la edad (t/e),talla baja (tb),2008-11-01,8,4,9,5,13,11,30,20,50
21204,PUERTO PEREZ,talla para la edad (t/e),talla baja (tb),2008-11-01,3,3,4,0,1,3,8,6,14
71402,PUERTO QUIJARRO,talla para la edad (t/e),talla baja (tb),2008-11-01,0,1,0,0,0,0,0,1,1
90201,PUERTO RICO,talla para la edad (t/e),talla baja (tb),2008-11-01,4,2,4,1,3,2,11,5,16
80703,PUERTO SILES,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,1,1,0,1,1,2
71401,PUERTO SUAREZ,talla para la edad (t/e),talla baja (tb),2008-11-01,2,3,2,2,2,7,6,12,18
31205,PUERTO VILLARROEL,talla para la edad (t/e),talla baja (tb),2008-11-01,32,26,40,26,39,61,111,113,224
51101,PUNA,talla para la edad (t/e),talla baja (tb),2008-11-01,27,20,72,52,87,58,186,130,316
31401,PUNATA,talla para la edad (t/e),talla baja (tb),2008-11-01,13,10,17,13,17,15,47,38,85
20604,QUIABAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,3,3,6,2,9,7,18,12,30
30901,QUILLACOLLO,talla para la edad (t/e),talla baja (tb),2008-11-01,4,6,3,6,5,10,12,22,34
21002,QUIME,talla para la edad (t/e),talla baja (tb),2008-11-01,3,3,5,4,11,16,19,23,42
70904,QUIRUSILLAS,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,1,1,1,1,2,3
50402,RAVELO,talla para la edad (t/e),talla baja (tb),2008-11-01,34,30,75,63,164,136,273,229,502
80301,REYES,talla para la edad (t/e),talla baja (tb),2008-11-01,5,3,7,6,11,4,23,13,36
80201,RIBERALTA,talla para la edad (t/e),talla baja (tb),2008-11-01,50,30,72,48,39,33,161,111,272
70503,ROBORE,talla para la edad (t/e),talla baja (tb),2008-11-01,0,4,2,1,2,0,4,5,9
40901,SABAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,2,1,3,2,6,4,10
31001,SACABA,talla para la edad (t/e),talla baja (tb),2008-11-01,34,25,53,66,97,80,184,171,355
30404,SACABAMBA,talla para la edad (t/e),talla baja (tb),2008-11-01,7,7,8,5,8,14,23,26,49
50701,SACACA,talla para la edad (t/e),talla baja (tb),2008-11-01,78,82,106,79,201,210,385,371,756
71302,SAIPINA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,0,1,5,4,6,6,12
40801,SALINAS DE GARCI MENDOZA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,4,4,7,10,8,18,19,37
70901,SAMAIPATA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,1,2,4,4,6,6,12
51601,SAN AGUSTIN,talla para la edad (t/e),talla baja (tb),2008-11-01,0,1,0,0,1,1,1,2,3
80602,SAN ANDRES,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,6,4,5,3,13,8,21
20805,SAN ANDRES DE MACHACA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,0,0,0,1,0,1
51003,SAN ANTONIO DE ESMORUCO,talla para la edad (t/e),talla baja (tb),2008-11-01,2,3,2,5,5,1,9,9,18
71105,SAN ANTONIO DE LOMERIO,talla para la edad (t/e),talla baja (tb),2008-11-01,5,4,4,10,12,9,21,23,44
31403,SAN BENITO,talla para la edad (t/e),talla baja (tb),2008-11-01,3,4,11,17,6,16,20,37,57
80302,SAN BORJA,talla para la edad (t/e),talla baja (tb),2008-11-01,16,7,19,8,27,36,62,51,113
21502,SAN BUENA VENTURA,talla para la edad (t/e),talla baja (tb),2008-11-01,5,2,2,5,2,6,9,13,22
70402,SAN CARLOS,talla para la edad (t/e),talla baja (tb),2008-11-01,1,2,4,1,4,1,9,4,13
80501,SAN IGNACIO,talla para la edad (t/e),talla baja (tb),2008-11-01,2,9,11,14,25,17,38,40,78
70301,SAN IGNACIO DE VELASCO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,3,6,5,7,3,14,11,25
80102,SAN JAVIER(BNI),talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,0,1,1,1,1,2
71102,SAN JAVIER(STC),talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,0,0,0,0,1,0,1
80701,SAN JOAQUIN,talla para la edad (t/e),talla baja (tb),2008-11-01,4,3,2,2,3,3,9,8,17
70501,SAN JOSE DE CHIQUITOS,talla para la edad (t/e),talla baja (tb),2008-11-01,3,0,7,2,3,0,13,2,15
70404,SAN JUAN DE YAPACANI,talla para la edad (t/e),talla baja (tb),2008-11-01,3,1,4,4,6,3,13,8,21
71104,SAN JULIAN,talla para la edad (t/e),talla baja (tb),2008-11-01,3,3,6,7,9,12,18,22,40
60501,SAN LORENZO(TJA),talla para la edad (t/e),talla baja (tb),2008-11-01,7,1,14,7,17,13,38,21,59
10702,SAN LUCAS,talla para la edad (t/e),talla baja (tb),2008-11-01,49,34,128,101,279,310,456,445,901
71201,SAN MATIAS,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,1,0,0,1,1,2
51001,SAN PABLO DE LIPEZ,talla para la edad (t/e),talla baja (tb),2008-11-01,5,4,9,2,17,10,31,16,47
71005,SAN PEDRO,talla para la edad (t/e),talla baja (tb),2008-11-01,13,8,13,7,24,17,50,32,82
50501,SAN PEDRO DE BUENA VISTA,talla para la edad (t/e),talla baja (tb),2008-11-01,36,38,76,72,70,80,182,190,372
21801,SAN PEDRO DE CURAHUARA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,3,3,10,17,14,20,34
50902,SAN PEDRO DE QUEMES,talla para la edad (t/e),talla baja (tb),2008-11-01,0,1,1,0,0,0,1,1,2
21702,SAN PEDRO DE TIQUINA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,1,1,0,1,1,2
90202,SAN PEDRO(PND),talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,0,1,3,2,4,4,8
80401,SANTA ANA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,4,2,1,1,7,4,11
70101,SANTA CRUZ DE LA SIERRA,talla para la edad (t/e),talla baja (tb),2008-11-01,128,104,106,86,111,116,345,306,651
80303,SANTA ROSA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,0,3,2,4,2,6
20308,SANTIAGO DE CALLAPA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,5,2,6,1,6,7,17,24
41401,SANTIAGO DE HUARI,talla para la edad (t/e),talla baja (tb),2008-11-01,6,5,8,10,20,15,34,30,64
21901,SANTIAGO DE MACHACA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,2,3,3,3,1,7,6,13
30702,SANTIVAÑES,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,3,5,5,5,8,13
40202,SANTUARIO DE QUILLACAS,talla para la edad (t/e),talla baja (tb),2008-11-01,5,1,8,5,12,7,25,13,38
20902,SAPAHAQUI,talla para la edad (t/e),talla baja (tb),2008-11-01,7,9,16,13,24,18,47,40,87
21301,SICA SICA (VILLA AROMA),talla para la edad (t/e),talla baja (tb),2008-11-01,7,1,8,13,14,6,29,20,49
30902,SIPE SIPE,talla para la edad (t/e),talla baja (tb),2008-11-01,12,8,19,16,28,16,59,40,99
10403,SOPACHUY,talla para la edad (t/e),talla baja (tb),2008-11-01,7,6,32,30,71,80,110,116,226
40104,SORACACHI,talla para la edad (t/e),talla baja (tb),2008-11-01,6,8,15,14,9,21,30,43,73
20601,SORATA,talla para la edad (t/e),talla baja (tb),2008-11-01,5,8,7,14,17,12,29,34,63
10101,SUCRE,talla para la edad (t/e),talla baja (tb),2008-11-01,36,29,58,41,155,129,249,199,448
20603,TACACOMA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,6,3,6,3,14,7,21
50303,TACOBAMBA,talla para la edad (t/e),talla baja (tb),2008-11-01,14,9,13,7,21,21,48,37,85
30602,TACOPAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,16,12,21,29,43,42,80,83,163
51402,TAHUA,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,1,1,0,0,2,1,3
31101,TAPACARI,talla para la edad (t/e),talla baja (tb),2008-11-01,53,36,70,51,96,77,219,164,383
10601,TARABUCO,talla para la edad (t/e),talla baja (tb),2008-11-01,37,40,75,51,221,209,333,300,633
20807,TARACO,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,2,1,1,2,3,5
30401,TARATA,talla para la edad (t/e),talla baja (tb),2008-11-01,2,0,4,4,2,5,8,9,17
60101,TARIJA,talla para la edad (t/e),talla baja (tb),2008-11-01,10,12,31,21,23,26,64,59,123
10202,TARVITA,talla para la edad (t/e),talla baja (tb),2008-11-01,25,27,97,76,213,190,335,293,628
20608,TEOPONTE,talla para la edad (t/e),talla baja (tb),2008-11-01,3,1,1,1,0,2,4,4,8
20803,TIAWANACU,talla para la edad (t/e),talla baja (tb),2008-11-01,3,1,4,3,4,6,11,10,21
50102,TINGUIPAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,26,15,33,41,61,52,120,108,228
20606,TIPUANI,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,2,0,0,0,2,2
30903,TIQUIPAYA,talla para la edad (t/e),talla baja (tb),2008-11-01,9,3,7,6,13,15,29,24,53
31601,TIRAQUE (CBBA),talla para la edad (t/e),talla baja (tb),2008-11-01,13,8,13,22,18,29,44,59,103
21703,TITO YUPANQUI (PARQUIPUJIO),talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,0,1,0,1,0,1
30802,TOCO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,2,3,7,3,4,7,13,20
41001,TOLEDO,talla para la edad (t/e),talla baja (tb),2008-11-01,0,3,2,2,1,2,3,7,10
51202,TOMAVE,talla para la edad (t/e),talla baja (tb),2008-11-01,3,3,6,9,20,28,29,40,69
10402,TOMINA,talla para la edad (t/e),talla baja (tb),2008-11-01,4,10,20,21,100,95,124,126,250
50502,TORO TORO,talla para la edad (t/e),talla baja (tb),2008-11-01,25,14,44,42,48,51,117,107,224
31201,TOTORA(CBBA),talla para la edad (t/e),talla baja (tb),2008-11-01,3,4,13,11,9,18,25,33,58
41301,TOTORA(ORR),talla para la edad (t/e),talla baja (tb),2008-11-01,4,1,7,3,6,11,17,15,32
70802,TRIGAL,talla para la edad (t/e),talla baja (tb),2008-11-01,0,1,0,1,1,1,1,3,4
80101,TRINIDAD,talla para la edad (t/e),talla baja (tb),2008-11-01,28,19,28,20,17,22,73,61,134
50801,TUPIZA,talla para la edad (t/e),talla baja (tb),2008-11-01,18,15,36,30,74,68,128,113,241
40402,TURCO,talla para la edad (t/e),talla baja (tb),2008-11-01,7,0,3,12,9,11,19,23,42
21302,UMALA,talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,0,2,2,2,2,4,6
50201,UNCIA,talla para la edad (t/e),talla baja (tb),2008-11-01,24,12,34,37,54,51,112,100,212
60401,URIONDO (A. CONCEPCION),talla para la edad (t/e),talla baja (tb),2008-11-01,5,3,8,1,12,4,25,8,33
51201,UYUNI,talla para la edad (t/e),talla baja (tb),2008-11-01,2,12,26,21,35,30,63,63,126
30502,VACAS,talla para la edad (t/e),talla baja (tb),2008-11-01,9,2,20,13,13,14,42,29,71
70801,VALLEGRANDE,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,3,2,8,4,12,7,19
20801,VIACHA,talla para la edad (t/e),talla baja (tb),2008-11-01,34,29,51,38,50,43,135,110,245
31302,VILA VILA,talla para la edad (t/e),talla baja (tb),2008-11-01,8,7,19,17,34,34,61,58,119
90502,VILLA NUEVA (LOMA ALTA),talla para la edad (t/e),talla baja (tb),2008-11-01,0,0,1,2,0,3,1,5,6
31402,VILLA RIVERO,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,1,2,4,6,6,8,14
10801,VILLA SERRANO,talla para la edad (t/e),talla baja (tb),2008-11-01,8,11,35,24,73,57,116,92,208
31003,VILLA TUNARI,talla para la edad (t/e),talla baja (tb),2008-11-01,28,34,41,37,75,93,144,164,308
11001,VILLA VACA GUZMAN (MUYUPAMPA),talla para la edad (t/e),talla baja (tb),2008-11-01,0,2,5,2,4,9,9,13,22
51501,VILLAZON,talla para la edad (t/e),talla baja (tb),2008-11-01,24,16,33,31,85,56,142,103,245
30904,VINTO,talla para la edad (t/e),talla baja (tb),2008-11-01,2,1,1,11,4,2,7,14,21
50602,VITICHI,talla para la edad (t/e),talla baja (tb),2008-11-01,13,12,25,15,32,47,70,74,144
20306,WALDO BALLIVIAN,talla para la edad (t/e),talla baja (tb),2008-11-01,1,0,2,6,1,5,4,11,15
70201,WARNES,talla para la edad (t/e),talla baja (tb),2008-11-01,2,0,0,1,1,2,3,3,6
20903,YACO,talla para la edad (t/e),talla baja (tb),2008-11-01,12,7,16,5,31,27,59,39,98
60301,YACUIBA,talla para la edad (t/e),talla baja (tb),2008-11-01,18,7,14,30,29,39,61,76,137
10602,YAMPARAEZ,talla para la edad (t/e),talla baja (tb),2008-11-01,12,9,37,28,115,103,164,140,304
21103,YANACACHI,talla para la edad (t/e),talla baja (tb),2008-11-01,1,1,3,2,6,2,10,5,15
70403,YAPACANI,talla para la edad (t/e),talla baja (tb),2008-11-01,3,2,5,7,6,9,14,18,32
50103,YOCALLA,talla para la edad (t/e),talla baja (tb),2008-11-01,6,3,13,18,14,9,33,30,63
10102,YOTALA,talla para la edad (t/e),talla baja (tb),2008-11-01,10,1,13,9,48,50,71,60,131
60402,YUNCHARA,talla para la edad (t/e),talla baja (tb),2008-11-01,12,3,17,8,24,25,53,36,89
10301,ZUDAÑEZ,talla para la edad (t/e),talla baja (tb),2008-11-01,6,3,19,27,71,90,96,120,216
51302,ACACIO,talla para la edad (t/e),talla baja (tb),2008-12-01,20,16,36,19,51,75,107,110,217
20201,ACHACACHI,talla para la edad (t/e),talla baja (tb),2008-12-01,26,23,24,15,32,20,82,58,140
30201,AIQUILE,talla para la edad (t/e),talla baja (tb),2008-12-01,22,8,32,32,28,37,82,77,159
31303,ALALAY,talla para la edad (t/e),talla baja (tb),2008-12-01,1,4,15,5,14,7,30,16,46
10404,ALCALA,talla para la edad (t/e),talla baja (tb),2008-12-01,2,2,11,4,23,31,36,37,73
20202,ANCORAIMES,talla para la edad (t/e),talla baja (tb),2008-12-01,16,17,10,14,31,18,57,49,106
41201,ANDAMARCA,talla para la edad (t/e),talla baja (tb),2008-12-01,1,4,9,6,28,26,38,36,74
40603,ANTEQUERA,talla para la edad (t/e),talla baja (tb),2008-12-01,1,0,1,6,4,3,6,9,15
30402,ANZALDO,talla para la edad (t/e),talla baja (tb),2008-12-01,0,2,10,9,3,1,13,12,25
20701,APOLO,talla para la edad (t/e),talla baja (tb),2008-12-01,5,1,6,7,9,12,20,20,40
51301,ARAMPAMPA,talla para la edad (t/e),talla baja (tb),2008-12-01,15,14,29,13,36,43,80,70,150
30501,ARANI,talla para la edad (t/e),talla baja (tb),2008-12-01,5,0,1,2,7,5,13,7,20
30403,ARBIETO,talla para la edad (t/e),talla baja (tb),2008-12-01,11,4,9,15,20,25,40,44,84
30601,ARQUE,talla para la edad (t/e),talla baja (tb),2008-12-01,11,9,17,14,16,12,44,35,79
71501,ASCENCION DE GUARAYOS,talla para la edad (t/e),talla baja (tb),2008-12-01,2,6,8,14,17,23,27,43,70
50802,ATOCHA,talla para la edad (t/e),talla baja (tb),2008-12-01,9,12,14,7,12,17,35,36,71
20503,AUCAPATA,talla para la edad (t/e),talla baja (tb),2008-12-01,1,0,0,3,2,2,3,5,8
20502,AYATA,talla para la edad (t/e),talla baja (tb),2008-12-01,8,6,16,11,41,25,65,42,107
21303,AYO AYO,talla para la edad (t/e),talla baja (tb),2008-12-01,8,7,11,10,13,11,32,28,60
30301,AYOPAYA (V. DE INDEPENDENCIA),talla para la edad (t/e),talla baja (tb),2008-12-01,35,19,44,40,42,41,121,100,221
10201,AZURDUY,talla para la edad (t/e),talla baja (tb),2008-12-01,4,3,8,14,36,38,48,55,103
21203,BATALLAS,talla para la edad (t/e),talla baja (tb),2008-12-01,3,3,2,0,0,2,5,5,10
80802,BAURES,talla para la edad (t/e),talla baja (tb),2008-12-01,5,0,2,1,2,0,9,1,10
41202,BELEN DE ANDAMARCA,talla para la edad (t/e),talla baja (tb),2008-12-01,2,0,1,0,1,0,4,0,4
50104,BELEN DE URMIRI,talla para la edad (t/e),talla baja (tb),2008-12-01,1,1,2,1,6,9,9,11,20
90104,BELLA FLOR,talla para la edad (t/e),talla baja (tb),2008-12-01,0,0,0,1,4,5,4,6,10
