codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
40801,SALINAS DE GARCI MENDOZA,mortalidad,muerte rn menor de 7 dias,2013-12-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2013-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2013-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80102,SAN JAVIER(BNI),mortalidad,muerte rn menor de 7 dias,2013-12-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2013-12-01,4.0,9.0,1.0,0.0,5.0,9.0,14.0
41401,SANTIAGO DE HUARI,mortalidad,muerte rn menor de 7 dias,2013-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2013-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
31101,TAPACARI,mortalidad,muerte rn menor de 7 dias,2013-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2013-12-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
50801,TUPIZA,mortalidad,muerte rn menor de 7 dias,2013-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2013-12-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
10704,VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2013-12-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2013-12-01,0.0,2.0,1.0,0.0,1.0,2.0,3.0
51501,VILLAZON,mortalidad,muerte rn menor de 7 dias,2013-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2013-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
20503,AUCAPATA,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
70706,CAMIRI,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2014-01-01,8.0,6.0,0.0,0.0,8.0,6.0,14.0
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10902,CULPINA,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2014-01-01,7.0,3.0,3.0,1.0,10.0,4.0,14.0
20405,ESCOMA,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2014-01-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
10703,INCAHUASI,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21102,IRUPANA (VILLA DE LANZA),mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21501,IXIAMAS,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2014-01-01,22.0,2.0,4.0,0.0,26.0,2.0,28.0
20901,LURIBAY,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10303,MOJOCOYA,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10501,MONTEAGUDO,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
71001,MONTERO,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
21104,PALOS BLANCOS,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,4.0,2.0,3.0,3.0,7.0,10.0
31401,PUNATA,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2014-01-01,5.0,4.0,0.0,0.0,5.0,4.0,9.0
70503,ROBORE,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50701,SACACA,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40801,SALINAS DE GARCI MENDOZA,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80302,SAN BORJA,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
10702,SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,3.0,0.0,3.0,0.0,3.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2014-01-01,16.0,3.0,0.0,2.0,16.0,5.0,21.0
31602,SHINAOTA,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,1.0,0.0,2.0,0.0,3.0,3.0
10704,VILLA CHARCAS,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
51501,VILLAZON,mortalidad,muerte rn menor de 7 dias,2014-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2014-01-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
20701,APOLO,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40201,CHALLAPATA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50202,CHAYANTA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31204,CHIMORE,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30303,COCAPATA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2014-02-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
71101,CONCEPCION,mortalidad,muerte rn menor de 7 dias,2014-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
10902,CULPINA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,2.0,1.0,2.0,1.0,3.0
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2014-02-01,2.0,1.0,0.0,1.0,2.0,2.0,4.0
60601,ENTRE RIOS TRJ,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2014-02-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2014-02-01,12.0,3.0,1.0,0.0,13.0,3.0,16.0
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,4.0,0.0,4.0,4.0
31301,MIZQUE,mortalidad,muerte rn menor de 7 dias,2014-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50404,OCURI,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10401,PADILLA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20702,PELECHUCO,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
21201,PUCARANI,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80301,REYES,mortalidad,muerte rn menor de 7 dias,2014-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
50701,SACACA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80302,SAN BORJA,mortalidad,muerte rn menor de 7 dias,2014-02-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
21502,SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80401,SANTA ANA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2014-02-01,16.0,9.0,0.0,0.0,16.0,9.0,25.0
21901,SANTIAGO DE MACHACA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2014-02-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
30602,TACOPAYA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
50102,TINGUIPAYA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2014-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,1.0,2.0,1.0,2.0,3.0
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
70201,WARNES,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2014-02-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
50103,YOCALLA,mortalidad,muerte rn menor de 7 dias,2014-02-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40201,CHALLAPATA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70702,CHARAGUA,mortalidad,muerte rn menor de 7 dias,2014-03-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2014-03-01,5.0,4.0,0.0,0.0,5.0,4.0,9.0
21401,COROICO,mortalidad,muerte rn menor de 7 dias,2014-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2014-03-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
20405,ESCOMA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,3.0,0.0,3.0,0.0,3.0
71004,FERNANDEZ ALONSO,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80202,GUAYARAMERIN,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
40701,HUANUNI,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2014-03-01,12.0,10.0,3.0,4.0,15.0,14.0,29.0
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20103,MECAPACA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
60201,PADCAYA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21104,PALOS BLANCOS,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2014-03-01,1.0,6.0,0.0,0.0,1.0,6.0,7.0
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2014-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80301,REYES,mortalidad,muerte rn menor de 7 dias,2014-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2014-03-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
31001,SACABA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80302,SAN BORJA,mortalidad,muerte rn menor de 7 dias,2014-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80501,SAN IGNACIO,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70404,SAN JUAN DE YAPACANI,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2014-03-01,11.0,9.0,1.0,0.0,12.0,9.0,21.0
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2014-03-01,4.0,3.0,0.0,0.0,4.0,3.0,7.0
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2014-03-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60303,VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2014-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70201,WARNES,mortalidad,muerte rn menor de 7 dias,2014-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2014-03-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
20201,ACHACACHI,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20502,AYATA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10701,CAMARGO,mortalidad,muerte rn menor de 7 dias,2014-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
90101,COBIJA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2014-04-01,6.0,5.0,0.0,0.0,6.0,5.0,11.0
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
71301,COMARAPA,mortalidad,muerte rn menor de 7 dias,2014-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21401,COROICO,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
50601,COTAGAITA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
10902,CULPINA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2014-04-01,4.0,7.0,1.0,0.0,5.0,7.0,12.0
70705,GUTIERREZ,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
41601,HUAYLLAMARCA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21105,LA ASUNTA,mortalidad,muerte rn menor de 7 dias,2014-04-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2014-04-01,17.0,15.0,0.0,1.0,17.0,16.0,33.0
10903,LAS CARRERAS,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2014-04-01,2.0,6.0,0.0,0.0,2.0,6.0,8.0
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
10103,POROMA,mortalidad,muerte rn menor de 7 dias,2014-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2014-04-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2014-04-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
80302,SAN BORJA,mortalidad,muerte rn menor de 7 dias,2014-04-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2014-04-01,7.0,10.0,0.0,1.0,7.0,11.0,18.0
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2014-04-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
50303,TACOBAMBA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
60101,TARIJA,mortalidad,muerte rn menor de 7 dias,2014-04-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
10202,TARVITA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50801,TUPIZA,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31003,VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2014-04-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
51302,ACACIO,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20701,APOLO,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
40102,CARACOLLO,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
22001,CARANAVI,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50702,CARIPUYO,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2014-05-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
71101,CONCEPCION,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10902,CULPINA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
40401,CURAHUARA DE CARANGAS,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20105,EL ALTO,mortalidad,muerte rn menor de 7 dias,2014-05-01,8.0,4.0,1.0,0.0,9.0,4.0,13.0
20405,ESCOMA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
20602,GUANAY,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21102,IRUPANA (VILLA DE LANZA),mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21501,IXIAMAS,mortalidad,muerte rn menor de 7 dias,2014-05-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
20101,LA PAZ,mortalidad,muerte rn menor de 7 dias,2014-05-01,9.0,10.0,0.0,0.0,9.0,10.0,19.0
50203,LLALLAGUA,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
40101,ORURO,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,5.0,0.0,0.0,1.0,5.0,6.0
50403,POCOATA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,2.0,1.0,2.0,1.0,3.0
10103,POROMA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70601,PORTACHUELO,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50101,POTOSI,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
21201,PUCARANI,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21204,PUERTO PEREZ,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31205,PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,2.0,2.0,1.0,2.0,3.0,5.0
30901,QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,2.0,2.0,2.0,2.0,4.0
80201,RIBERALTA,mortalidad,muerte rn menor de 7 dias,2014-05-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
31001,SACABA,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50701,SACACA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2014-05-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
10702,SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80401,SANTA ANA,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2014-05-01,17.0,12.0,0.0,0.0,17.0,12.0,29.0
21901,SANTIAGO DE MACHACA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10101,SUCRE,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80101,TRINIDAD,mortalidad,muerte rn menor de 7 dias,2014-05-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
50201,UNCIA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
51201,UYUNI,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20801,VIACHA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
60301,YACUIBA,mortalidad,muerte rn menor de 7 dias,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20201,ACHACACHI,mortalidad,muerte rn menor de 7 dias,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
20701,APOLO,mortalidad,muerte rn menor de 7 dias,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad,muerte rn menor de 7 dias,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70706,CAMIRI,mortalidad,muerte rn menor de 7 dias,2014-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
40201,CHALLAPATA,mortalidad,muerte rn menor de 7 dias,2014-06-01,0.0,0.0,1.0,4.0,1.0,4.0,5.0
51103,CKOCHAS,mortalidad,muerte rn menor de 7 dias,2014-06-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
30101,COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2014-06-01,6.0,3.0,0.0,0.0,6.0,3.0,9.0
50401,COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
71301,COMARAPA,mortalidad,muerte rn menor de 7 dias,2014-06-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
70102,COTOCA,mortalidad,muerte rn menor de 7 dias,2014-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
